,app_id,NPS,response_content,response_unhappy,response_friendly,APL_SEX,APL_BIRTHYEAR,APL_FREEZE_AVAILABLE_INCOME
858,100125463,0,-100,-100,85,F,1966-01-01 00:00:00,
859,20556653,-100,-100,35,85,F,1976-01-01 00:00:00,2307
860,20556653,-100,-100,35,85,M,1974-01-01 00:00:00,380
861,20584284,100,95,1,85,M,1963-01-01 00:00:00,3214.77
862,20584284,100,95,1,85,F,1959-01-01 00:00:00,3950.61
863,22141646,100,45,20,85,F,1976-01-01 00:00:00,-231
864,22141646,100,45,20,85,M,1976-01-01 00:00:00,5671.1
865,20709587,100,65,65,75,M,1975-01-01 00:00:00,3700
866,20709587,100,65,65,75,F,1976-01-01 00:00:00,4163
867,101004629,100,85,20,85,M,1985-01-01 00:00:00,1890.31
868,101004629,100,85,20,85,F,1989-01-01 00:00:00,4040.17
869,100883437,100,95,1,85,M,1963-01-01 00:00:00,3500
870,100883437,100,95,1,85,F,1961-01-01 00:00:00,0
871,20882131,0,85,5,85,F,1964-01-01 00:00:00,3258
872,100913220,100,85,0,85,M,1985-01-01 00:00:00,4612.5
873,100913220,100,85,0,85,F,1984-01-01 00:00:00,3101.97
874,15498847,100,85,5,85,M,1971-01-01 00:00:00,4500
875,15498847,100,85,5,85,F,1970-01-01 00:00:00,2500
876,12244932,100,85,20,85,F,1981-01-01 00:00:00,2020
877,12244932,100,85,20,85,M,1979-01-01 00:00:00,0
878,100712384,100,-100,35,85,F,,0
879,101331703,-100,85,20,85,F,,
880,101432811,100,45,75,85,M,1987-01-01 00:00:00,2938.31
881,101432811,100,45,75,85,F,1995-01-01 00:00:00,1592.56
882,17178292,-100,85,5,85,M,1984-01-01 00:00:00,4945.5
883,21523876,100,85,5,85,F,1980-01-01 00:00:00,2110
884,21523876,100,85,5,85,M,1982-01-01 00:00:00,4413
885,19241891,100,85,5,85,M,1980-01-01 00:00:00,10674
886,15054283,100,75,20,85,M,1989-01-01 00:00:00,2738.67
887,15054283,100,75,20,85,F,1991-01-01 00:00:00,1355.8
888,100662133,100,85,20,85,F,1985-01-01 00:00:00,2704
889,100662133,100,85,20,85,M,1984-01-01 00:00:00,2176
890,100966123,100,-100,-100,85,M,1991-01-01 00:00:00,4366.67
891,100966123,100,-100,-100,85,F,1990-01-01 00:00:00,0
892,21243725,100,45,85,65,M,1967-01-01 00:00:00,6646.21
893,21243725,100,45,85,65,F,1970-01-01 00:00:00,1084.06
894,21443340,100,85,20,85,F,1987-01-01 00:00:00,5450
895,21443340,100,85,20,85,M,1981-01-01 00:00:00,6190
896,17219079,100,85,5,85,M,1964-01-01 00:00:00,3611.5
897,17219079,100,85,5,85,F,1966-01-01 00:00:00,756.83
898,101450504,100,85,5,85,M,1980-01-01 00:00:00,2455
899,100179147,100,85,5,85,F,1978-01-01 00:00:00,3871.16
900,100179147,100,85,5,85,M,1980-01-01 00:00:00,2658.55
901,7473332,100,85,20,85,M,1963-01-01 00:00:00,4118.55
902,7473332,100,85,20,85,F,1969-01-01 00:00:00,696.1
903,19282300,100,85,5,85,M,1989-01-01 00:00:00,2800.48
904,19282300,100,85,5,85,F,1992-01-01 00:00:00,2079.21
905,19022087,0,45,85,75,F,1992-01-01 00:00:00,2145
906,19022087,0,45,85,75,M,1991-01-01 00:00:00,2383.33
907,20837760,100,85,5,85,M,1959-01-01 00:00:00,9383
908,20837760,100,85,5,85,F,1960-01-01 00:00:00,0
909,21991408,100,85,20,85,F,1962-01-01 00:00:00,2700
910,21991408,100,85,20,85,M,1961-01-01 00:00:00,2820
911,100868828,100,85,5,85,M,1978-01-01 00:00:00,5679.35
912,22011936,100,85,20,85,M,1987-01-01 00:00:00,3369
913,15270705,100,85,5,85,F,1971-01-01 00:00:00,3677.44
914,100012415,100,85,5,85,M,1950-01-01 00:00:00,3810.43
915,100012415,100,85,5,85,F,1950-01-01 00:00:00,509
916,16710970,100,85,15,85,M,1970-01-01 00:00:00,4962
917,16710970,100,85,15,85,F,,1838
918,16987238,0,85,5,85,F,1984-01-01 00:00:00,3479
919,16987238,0,85,5,85,M,1979-01-01 00:00:00,5500
920,18976815,100,75,20,75,M,1983-01-01 00:00:00,2776
921,18976815,100,75,20,75,F,1995-01-01 00:00:00,1148
922,21255710,100,85,5,85,F,1992-01-01 00:00:00,2486.8
923,21255710,100,85,5,85,M,1984-01-01 00:00:00,5636.44
924,22040802,100,85,20,85,M,1976-01-01 00:00:00,2721.67
925,16112461,100,100,1,95,F,1964-01-01 00:00:00,450
926,16112461,100,100,1,95,M,1966-01-01 00:00:00,4596.11
927,21297502,100,85,1,85,M,1984-01-01 00:00:00,3522.84
928,21297502,100,85,1,85,F,1986-01-01 00:00:00,0
929,22225168,100,85,1,85,F,1977-01-01 00:00:00,943.35
930,22225168,100,85,1,85,M,1976-01-01 00:00:00,5265.06
931,21839897,0,85,1,85,M,1983-01-01 00:00:00,2400
932,21839897,0,85,1,85,F,1983-01-01 00:00:00,750.19
933,101492716,100,65,20,85,M,1968-01-01 00:00:00,8631.4
934,101492716,100,65,20,85,F,1967-01-01 00:00:00,-250
935,20302243,100,95,0,85,M,1968-01-01 00:00:00,6514.24
936,20302243,100,95,0,85,F,1972-01-01 00:00:00,3122.91
937,16082828,100,85,5,85,F,1984-01-01 00:00:00,2170.05
938,22191041,100,85,20,85,M,1976-01-01 00:00:00,4595.79
939,22191041,100,85,20,85,F,1982-01-01 00:00:00,1676.05
940,21810493,100,85,5,85,M,1981-01-01 00:00:00,5000
941,21810493,100,85,5,85,F,1981-01-01 00:00:00,2408
942,20186501,100,85,5,85,M,1987-01-01 00:00:00,4200
943,20186501,100,85,5,85,F,1989-01-01 00:00:00,2596
944,7612936,100,85,1,85,F,1981-01-01 00:00:00,1420.14
945,7612936,100,85,1,85,M,1977-01-01 00:00:00,2137.22
946,13927700,100,85,20,85,M,1981-01-01 00:00:00,2395.83
947,13927700,100,85,20,85,F,1982-01-01 00:00:00,1572
948,15588471,100,65,20,85,F,1989-01-01 00:00:00,1
949,15588471,100,65,20,85,M,1986-01-01 00:00:00,2759.39
950,100412593,0,85,5,85,M,1969-01-01 00:00:00,2500
951,5231676,100,85,5,85,M,1975-01-01 00:00:00,2814.58
952,5231676,100,85,5,85,F,1978-01-01 00:00:00,368
953,16655746,100,85,15,85,M,1980-01-01 00:00:00,3046.68
954,16655746,100,85,15,85,F,1987-01-01 00:00:00,2622.09
955,100696976,100,85,5,85,F,1962-01-01 00:00:00,7038
956,17614336,100,95,1,95,F,1986-01-01 00:00:00,2112.23
957,17614336,100,95,1,95,M,1988-01-01 00:00:00,3400
958,18869878,100,75,5,85,M,1990-01-01 00:00:00,2841.7
959,14775637,100,85,20,85,M,1976-01-01 00:00:00,4130.26
960,21133209,100,85,5,85,F,1991-01-01 00:00:00,4039.97
961,21133209,100,85,5,85,M,1994-01-01 00:00:00,2111.84
962,20251865,100,85,20,85,M,1955-01-01 00:00:00,3627.85
963,17416824,100,65,20,85,F,1992-01-01 00:00:00,2762.5
964,17416824,100,65,20,85,M,1989-01-01 00:00:00,4068
965,12352584,-100,85,5,85,F,1987-01-01 00:00:00,0
966,12352584,-100,85,5,85,M,1977-01-01 00:00:00,2926.09
967,17264912,100,85,5,85,M,1972-01-01 00:00:00,2343.6
968,17264912,100,85,5,85,F,1982-01-01 00:00:00,1425.86
969,22072247,100,85,5,85,M,1990-01-01 00:00:00,1587.15
970,22072247,100,85,5,85,F,1992-01-01 00:00:00,2006.82
971,100799815,100,85,5,85,F,1958-01-01 00:00:00,1539.42
972,100799815,100,85,5,85,M,1953-01-01 00:00:00,1713.42
973,21830734,100,85,20,85,F,1972-01-01 00:00:00,11561.88
974,21079946,100,95,1,85,F,1976-01-01 00:00:00,3815.94
975,21079946,100,95,1,85,M,1946-01-01 00:00:00,1026.14
976,18256234,100,85,1,95,M,1981-01-01 00:00:00,3648.62
977,18256234,100,85,1,95,F,1988-01-01 00:00:00,1702.64
978,100371405,100,50,20,85,M,1983-01-01 00:00:00,2838.5
979,100371405,100,50,20,85,F,1991-01-01 00:00:00,2664
980,100845184,100,85,20,85,M,1993-01-01 00:00:00,2120
981,21068969,100,75,75,75,F,1968-01-01 00:00:00,8181.31
982,3598761,100,65,5,85,M,1978-01-01 00:00:00,2020.3
983,100176315,100,95,5,85,M,1982-01-01 00:00:00,2485.1
984,100176315,100,95,5,85,F,1982-01-01 00:00:00,1573.31
985,18746489,100,85,0,85,F,1974-01-01 00:00:00,1821.09
986,100289547,100,75,20,85,M,1988-01-01 00:00:00,3633.81
987,100289547,100,75,20,85,F,1986-01-01 00:00:00,2599.42
988,101636205,-100,65,65,75,M,1981-01-01 00:00:00,2415
989,101636205,-100,65,65,75,F,1987-01-01 00:00:00,3096
990,100634056,100,75,20,85,M,1965-01-01 00:00:00,4272.87
991,100634056,100,75,20,85,F,1967-01-01 00:00:00,250
992,21378922,100,85,20,85,M,1990-01-01 00:00:00,3250
993,21378922,100,85,20,85,F,1990-01-01 00:00:00,1800
994,11081533,0,85,5,85,M,1970-01-01 00:00:00,1583.53
995,11081533,0,85,5,85,,,1493.44
996,21401251,100,85,5,85,M,1992-01-01 00:00:00,2400
997,21401251,100,85,5,85,F,1995-01-01 00:00:00,2260
998,20879357,100,85,5,85,M,1960-01-01 00:00:00,10425.19
999,20879357,100,85,5,85,F,1961-01-01 00:00:00,532.17
1000,100088548,100,85,5,85,M,1975-01-01 00:00:00,4647.8
1001,21729547,-100,85,20,85,M,1983-01-01 00:00:00,9038.67
1002,21729547,-100,85,20,85,F,1983-01-01 00:00:00,0
1003,100247251,-100,20,85,65,M,1988-01-01 00:00:00,4763.83
1004,100247251,-100,20,85,65,F,1984-01-01 00:00:00,258.66
1005,100010109,100,85,5,85,F,1955-01-01 00:00:00,2113.48
1006,9157318,100,95,1,85,M,1979-01-01 00:00:00,2016
1007,17922926,100,85,15,85,M,1979-01-01 00:00:00,4281
1008,17922926,100,85,15,85,F,1981-01-01 00:00:00,4733
1009,15686451,100,85,20,85,F,1981-01-01 00:00:00,4133.33
1010,15686451,100,85,20,85,M,1982-01-01 00:00:00,3084.25
1011,19962381,100,85,1,85,M,1977-01-01 00:00:00,6810
1012,19966632,100,85,5,85,F,1970-01-01 00:00:00,2414.36
1013,19966632,100,85,5,85,M,1962-01-01 00:00:00,3071.1
1014,22079154,-100,85,45,85,F,1989-01-01 00:00:00,3412.42
1015,22079154,-100,85,45,85,M,1985-01-01 00:00:00,3745.98
1016,101116716,100,85,1,85,F,1974-01-01 00:00:00,5641.67
1017,10475880,100,-100,20,75,F,1944-01-01 00:00:00,0
1018,10475880,100,-100,20,75,M,1944-01-01 00:00:00,5800
1019,20490441,100,85,5,85,M,1990-01-01 00:00:00,4346.33
1020,20490441,100,85,5,85,M,1987-01-01 00:00:00,1945
1021,21614379,100,95,1,85,M,1959-01-01 00:00:00,4248
1022,21614379,100,95,1,85,F,1958-01-01 00:00:00,1270.2
1023,20455072,100,85,20,85,M,1956-01-01 00:00:00,1949
1024,20455072,100,85,20,85,F,1960-01-01 00:00:00,0
1025,22259857,100,65,20,85,M,1990-01-01 00:00:00,4755
1026,22259857,100,65,20,85,F,1993-01-01 00:00:00,820
1027,8093584,100,75,20,85,M,1967-01-01 00:00:00,3127.12
1028,8093584,100,75,20,85,F,1972-01-01 00:00:00,1570.83
1029,17002019,100,85,5,85,M,1976-01-01 00:00:00,3055.92
1030,100130781,100,95,1,85,M,1981-01-01 00:00:00,3015.96
1031,100130781,100,95,1,85,F,1981-01-01 00:00:00,1854.54
1032,6496389,100,85,15,85,M,1954-01-01 00:00:00,3616.92
1033,6496389,100,85,15,85,F,1957-01-01 00:00:00,877.33
1034,100627362,100,85,5,85,M,1975-01-01 00:00:00,4184.38
1035,100627362,100,85,5,85,F,1978-01-01 00:00:00,0
1036,21772303,100,85,20,85,M,1969-01-01 00:00:00,3000
1037,21772303,100,85,20,85,F,1972-01-01 00:00:00,2083.33
1038,19460757,100,85,5,85,F,1994-01-01 00:00:00,2453
1039,100281018,100,85,15,85,F,1996-01-01 00:00:00,2973.69
1040,100026033,-100,20,85,65,F,1966-01-01 00:00:00,9080.2
1041,101212095,100,75,20,85,F,1967-01-01 00:00:00,1150
1042,101212095,100,75,20,85,M,1977-01-01 00:00:00,2751.64
1043,10598187,100,-100,5,85,M,1956-01-01 00:00:00,2960.15
1044,10598187,100,-100,5,85,F,1958-01-01 00:00:00,0
1045,101393786,0,85,5,85,M,1953-01-01 00:00:00,2300
1046,101393786,0,85,5,85,F,1959-01-01 00:00:00,1700
1047,100970922,100,85,5,85,F,1964-01-01 00:00:00,6892.41
1048,21314578,100,95,1,95,F,1982-01-01 00:00:00,1168.64
1049,21314578,100,95,1,95,M,1986-01-01 00:00:00,4111.12
1050,21043019,100,75,20,85,M,1954-01-01 00:00:00,377.33
1051,21043019,100,75,20,85,F,1953-01-01 00:00:00,4995.16
1052,100888483,100,65,20,85,F,1960-01-01 00:00:00,5488.25
1053,22096181,100,85,5,85,M,1978-01-01 00:00:00,2680.82
1054,22096181,100,85,5,85,F,1978-01-01 00:00:00,2030.71
1055,100181098,0,75,20,85,M,,5001
1056,6228648,100,85,5,85,M,1969-01-01 00:00:00,1529.25
1057,6228648,100,85,5,85,F,1972-01-01 00:00:00,1155.3
1058,21767043,100,85,20,85,F,1988-01-01 00:00:00,2593.41
1059,21767043,100,85,20,85,M,1989-01-01 00:00:00,4473.92
1060,100328066,100,45,75,65,M,1980-01-01 00:00:00,2453.22
1061,100328066,100,45,75,65,F,1980-01-01 00:00:00,3295.19
1062,16339594,100,85,5,85,F,1988-01-01 00:00:00,2000
1063,16339594,100,85,5,85,M,1982-01-01 00:00:00,3963
1064,22172232,100,85,5,85,F,1987-01-01 00:00:00,1952.13
1065,22172232,100,85,5,85,M,1974-01-01 00:00:00,2559.34
1066,21842600,100,85,5,85,F,1962-01-01 00:00:00,4065.22
1067,6602079,100,65,15,85,F,1985-01-01 00:00:00,0
1068,6602079,100,65,15,85,M,1981-01-01 00:00:00,3032.53
1069,101416503,0,65,45,85,M,1955-01-01 00:00:00,2830
1070,101416503,0,65,45,85,M,1958-01-01 00:00:00,1800
1071,100653617,100,85,1,85,F,1982-01-01 00:00:00,4158.68
1072,100653617,100,85,1,85,M,1978-01-01 00:00:00,3086.83
1073,100180675,100,75,85,85,M,1970-01-01 00:00:00,2450
1074,20529736,100,85,5,85,F,1993-01-01 00:00:00,1560.39
1075,20529736,100,85,5,85,M,1987-01-01 00:00:00,4653.22
1076,20616022,-100,85,20,85,M,1969-01-01 00:00:00,8885.58
1077,10452660,100,45,85,75,M,1957-01-01 00:00:00,5742.66
1078,10452660,100,45,85,75,F,1956-01-01 00:00:00,0
1079,21535536,100,85,20,85,F,1990-01-01 00:00:00,1979.17
1080,21535536,100,85,20,85,M,1990-01-01 00:00:00,3937.5
1081,19325610,100,85,5,85,M,1986-01-01 00:00:00,3031.98
1082,101453211,100,85,5,85,M,1979-01-01 00:00:00,4923.57
1083,101731651,100,85,20,85,F,1984-01-01 00:00:00,4112.87
1084,101731651,100,85,20,85,M,1977-01-01 00:00:00,5924.35
1085,100575637,100,75,65,85,M,1973-01-01 00:00:00,3002
1086,100575637,100,75,65,85,F,1977-01-01 00:00:00,0
1087,17869756,100,85,20,85,M,1983-01-01 00:00:00,2258.91
1088,17869756,100,85,20,85,F,1984-01-01 00:00:00,3325.41
1089,21911203,100,60,5,85,F,1983-01-01 00:00:00,5300
1090,20840828,-100,65,20,85,M,1986-01-01 00:00:00,7625.35
1091,100566910,100,65,20,85,M,1967-01-01 00:00:00,2812.61
1092,100566910,100,65,20,85,F,1971-01-01 00:00:00,2366.55
1093,101381539,100,85,20,85,F,1969-01-01 00:00:00,8400
1094,100284143,100,75,15,85,M,1963-01-01 00:00:00,4483
1095,100284143,100,75,15,85,F,1962-01-01 00:00:00,3214
1096,101674739,100,65,20,85,F,1992-01-01 00:00:00,2509.83
1097,101674739,100,65,20,85,M,1986-01-01 00:00:00,3158.33
1098,21684638,100,85,5,85,M,1965-01-01 00:00:00,4096.69
1099,22235673,100,75,20,85,M,1985-01-01 00:00:00,3579.33
1100,22235673,100,75,20,85,F,1990-01-01 00:00:00,3665
1101,21405073,100,85,5,85,M,1986-01-01 00:00:00,5673
1102,21405073,100,85,5,85,F,1987-01-01 00:00:00,450
1103,21341371,100,95,1,85,M,1984-01-01 00:00:00,6085.32
1104,21286474,0,-100,-100,85,M,1959-01-01 00:00:00,1300
1105,101226592,0,85,20,85,F,1972-01-01 00:00:00,6222.3
1106,20267976,-100,45,85,75,F,1970-01-01 00:00:00,1001.1
1107,20267976,-100,45,85,75,M,1981-01-01 00:00:00,3095.6
1108,18723380,100,85,5,85,M,1983-01-01 00:00:00,4588
1109,18723380,100,85,5,85,F,1982-01-01 00:00:00,0
1110,100769187,-100,65,20,85,M,,6800
1111,100886369,100,85,5,85,M,,2400
1112,100555115,100,85,15,85,F,1949-01-01 00:00:00,2000
1113,100562503,100,85,20,85,M,,5500
1114,100330700,-100,75,20,85,M,1970-01-01 00:00:00,2866.09
1115,100837415,100,85,5,85,M,1957-01-01 00:00:00,2539
1116,100837415,100,85,5,85,F,1960-01-01 00:00:00,1905
1117,100592735,100,50,15,85,F,1979-01-01 00:00:00,2000
1118,21575571,100,85,5,85,F,1977-01-01 00:00:00,2819
1119,101076100,0,65,85,85,F,1987-01-01 00:00:00,5409
1120,101076100,0,65,85,85,M,1987-01-01 00:00:00,5441.58
1121,21490275,100,85,20,85,M,1976-01-01 00:00:00,4129.67
1122,21490275,100,85,20,85,F,1983-01-01 00:00:00,1000
1123,9569206,100,85,5,85,M,1970-01-01 00:00:00,2778.93
1124,100464462,100,85,5,85,M,1983-01-01 00:00:00,2909
1125,22216290,100,85,20,85,F,1971-01-01 00:00:00,1387.63
1126,22216290,100,85,20,85,M,1971-01-01 00:00:00,5154.67
1127,21929133,100,85,5,85,F,1997-01-01 00:00:00,2093.49
1128,21929133,100,85,5,85,M,1997-01-01 00:00:00,2364.9
1129,101692411,0,75,20,85,F,,2500
1130,101692411,0,75,20,85,M,1991-01-01 00:00:00,4375
1131,100057830,-100,85,5,85,M,1976-01-01 00:00:00,3761.78
1132,100057830,-100,85,5,85,F,1980-01-01 00:00:00,939.1
1133,101393928,100,75,45,85,M,1981-01-01 00:00:00,1862.24
1134,21318748,-100,85,20,85,F,1991-01-01 00:00:00,2675
1135,21318748,-100,85,20,85,F,1967-01-01 00:00:00,1283
1136,100100397,100,85,20,85,F,1984-01-01 00:00:00,438
1137,100100397,100,85,20,85,M,1983-01-01 00:00:00,4877.5
1138,19083816,0,65,20,85,F,1965-01-01 00:00:00,1625
1139,19083816,0,65,20,85,M,1969-01-01 00:00:00,4333.33
1140,21025300,0,65,20,85,F,1961-01-01 00:00:00,5330.33
1141,20991153,100,75,20,85,M,1950-01-01 00:00:00,1269.16
1142,20991153,100,75,20,85,F,1952-01-01 00:00:00,690.44
1143,100659656,100,65,65,85,F,1980-01-01 00:00:00,3142.1
1144,18237510,100,85,1,85,M,,2123.57
1145,18237510,100,85,1,85,F,1978-01-01 00:00:00,2471.18
1146,101007343,-100,65,75,85,F,1978-01-01 00:00:00,4354.58
